country,year,population,pop_density,net_migration,migration_perc,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Syrian Arab Republic,2018,16906283.0,92.0671077710614,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2017,17068002.0,92.9477863094266,-2136954.0,-0.12520235233157342,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2016,17453933.0,95.0494635952731,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2015,17997408.0,98.009083483091,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2014,18715672.0,101.920557643087,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2013,19584274.0,106.650732451125,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2012,20442541.0,111.324625605838,-5386986.0,-0.26351841485850513,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2011,21082966.0,114.812209333987,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2010,21362529.0,116.334634863584,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2009,21205873.0,115.475239599216,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2008,20664038.0,112.524711391854,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2007,19878254.0,108.245774341102,370000.0,0.018613304770127195,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2006,19059258.0,103.7916353537,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2005,18361176.0,100.022748815166,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2004,17827825.0,97.1173121969821,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2003,17415214.0,94.8592733809031,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2002,17084632.0,92.9624115790619,-379910.0,-0.02223694370472832,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2001,16766561.0,91.2316955054957,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,2000,16410848.0,89.296158450321,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1999,16013985.0,87.13671237349,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1998,15599591.0,84.8818750680161,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1997,15175316.0,82.5732723909022,-130000.0,-0.008566543194224095,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1996,14754142.0,80.2815431494178,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1995,14345492.0,78.0579606050713,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1994,13950476.0,75.9085645880945,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1993,13565072.0,73.8114702361519,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1992,13187663.0,71.7578789857438,-70000.0,-0.005307991264259634,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1991,12815401.0,69.7322940472304,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1990,12446171.0,67.7232070954402,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1989,12080444.0,65.7331809772554,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1988,11719071.0,63.7668462291871,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1987,11360852.0,61.8176733050386,-146501.0,-0.012895247645159008,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1986,11004272.0,59.877418652737,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1985,10648632.0,57.9422788116226,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1984,10293049.0,56.0074491239526,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1983,9938847.0,54.080133855697,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1982,9590227.0,52.1831918598324,-87001.0,-0.009071839488262373,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1981,9252851.0,50.3474317118294,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1980,8930774.0,48.5949178365437,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1979,8625690.0,46.9348677766895,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1978,8336418.0,45.3608553705517,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1977,8060649.0,43.8603166829905,-161672.0,-0.020056945786871505,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1976,7794662.0,42.4130046795081,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1975,7535714.0,41.0039939057569,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1974,7283177.0,39.6298672325607,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1973,7037851.0,38.2949776907172,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1972,6800141.0,37.0015290020677,-81501.0,-0.011985192659975727,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1971,6570857.0,35.7539286102949,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1970,6350541.0,34.5551256937643,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1969,6139048.0,33.4043312656437,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1968,5935860.0,32.2987267384917,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1967,5740710.0,31.2368592882795,-16000.0,-0.002787111698727161,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1966,5553246.0,30.2168135814561,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1965,5373137.0,29.236788551529,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1964,5200336.0,28.2965284579388,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1963,5034646.0,27.3949613668517,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1962,4875422.0,26.5285776471869,-16000.0,-0.003281767198818892,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1961,4721896.0,25.6931983893786,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Syrian Arab Republic,1960,4573512.0,,,,SYR,SY,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Damascus,36.3119,33.5146
Tajikistan,2018,9100837.0,65.5727141724908,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2017,8880268.0,63.9834858419194,-99999.0,-0.011260808795410228,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2016,8663579.0,62.4222134159522,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2015,8454028.0,60.9123712083003,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2014,8252833.0,59.4644505373958,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2013,8059769.0,57.5862317805087,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2012,7874835.0,56.264897113461,-136974.0,-0.017393888252896728,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2011,7697510.0,54.9979279794227,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2010,7527394.0,53.7824664189769,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2009,7364753.0,52.6204129751358,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2008,7209930.0,51.5142183480995,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2007,7062672.0,50.4620748785367,-145788.0,-0.02064204595654449,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2006,6922587.0,49.4611817662189,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2005,6789321.0,48.509009717062,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2004,6662389.0,47.6020934552729,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2003,6541547.0,46.7386896256073,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2002,6426867.0,45.9193126607602,-144939.0,-0.02255204596578706,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2001,6318513.0,45.1451343240926,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,2000,6216341.0,44.4151257502143,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1999,6119661.0,43.7243569591312,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1998,6027388.0,43.0650757359246,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1997,5938405.0,42.4293012289225,-237255.0,-0.03995264721756094,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1996,5851355.0,41.8073378108031,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1995,5764810.0,41.1889825664476,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1994,5679167.0,40.5770720205773,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1993,5593315.0,39.9636681909117,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1992,5502494.0,39.3147613603887,-232301.0,-0.04221740178181021,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1991,5400630.0,38.5869534152615,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1990,5283814.0,37.7523149471278,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1989,5149874.0,36.7953272363532,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1988,5001169.0,35.7328450985996,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1987,4844002.0,34.6099028293798,-31508.0,-0.006504539015466963,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1986,4687325.0,33.4904615604458,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1985,4537822.0,32.4222777936553,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1984,4397562.0,31.4201343240926,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1983,4265274.0,30.4749499857102,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1982,4140295.0,29.5819877107745,12417.0,0.0029990616610652138,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1981,4020821.0,28.7283581023149,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1980,3905446.0,27.9040154329809,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1979,3794451.0,27.1109674192626,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1978,3688419.0,26.3533795370106,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1977,3586515.0,25.6252857959417,22800.0,0.0063571461432616345,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1976,3487652.0,24.9189196913404,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1975,3390941.0,24.2279294084024,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1974,3296103.0,23.5503215204344,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1973,3203029.0,22.8853172334953,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1972,3111282.0,22.229794226922,28033.0,0.009010112230263923,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1971,3020413.0,21.5805444412689,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1970,2930107.0,20.9353172334953,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1969,2840262.0,20.2933838239497,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1968,2750928.0,19.6551014575593,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1967,2662253.0,19.0215275793084,65780.0,0.024708395483073922,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1966,2574511.0,18.3946198913975,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1965,2487976.0,17.7763360960274,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1964,2402477.0,17.1654544155473,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1963,2318248.0,16.5636467562161,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1962,2236574.0,15.9800943126608,53337.0,0.023847634820041725,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1961,2159134.0,15.4267933695342,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tajikistan,1960,2087049.0,,,,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878
Tanzania,2018,56318348.0,63.5790787988259,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2017,54663906.0,61.7113411605329,-200381.0,-0.0036656912149673313,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2016,53050790.0,59.8902573944457,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2015,51482633.0,58.1199288778505,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2014,49959822.0,56.4007925039512,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2013,48482266.0,54.7327455407541,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2012,47052481.0,53.1186283585459,-250435.0,-0.005322461104654609,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2011,45673338.0,51.5616820952811,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2010,44346525.0,50.0638123729962,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2009,43073834.0,48.6270422217205,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2008,41853944.0,47.2498803341612,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2007,40681414.0,45.9261842402348,-500853.0,-0.012311592709142312,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2006,39548663.0,44.6473955746218,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2005,38450320.0,43.4074508918492,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2004,37379767.0,42.1988789794536,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2003,36337782.0,41.0225581395349,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2002,35334788.0,39.8902551365997,-300523.0,-0.008505017774551244,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2001,34385856.0,38.8189839692933,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,2000,33499180.0,37.8179950327388,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1999,32682239.0,36.8957315421088,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1998,31924196.0,36.0399593587717,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1997,31192857.0,35.2143339354256,-400706.0,-0.012846082037307452,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1996,30444526.0,34.3695258523369,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1995,29649135.0,33.4715906525175,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1994,28792639.0,32.5046726123278,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1993,27887203.0,31.4825050801535,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1992,26961197.0,30.437115601716,584095.0,0.02166428293224518,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1991,26056594.0,29.4158884624069,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1990,25203845.0,28.4532004967261,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1989,24411738.0,27.5589726800632,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1988,23670808.0,26.7225197561526,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1987,22971200.0,25.9327161887559,68117.0,0.002965321794246709,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1986,22296286.0,25.1707902461052,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1985,21633796.0,24.4228900428991,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1984,20981776.0,23.6868096635809,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1983,20344547.0,22.967427184466,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1982,19723322.0,22.2661119891623,35062.0,0.0017776924191573813,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
Tanzania,1981,19120680.0,21.5857755701061,,,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486
